genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT3G05990.1,-0.42283795979811534,0.21046557519071532,4.517351909229596,9.031654184559425,0.010934557497646862,0.0315401152821033,AT3G05990,NA,NA
AT1G01620.1,-0.0259460225456941,0.5883102089777611,8.29853654596501,9.026278309571467,0.01096398844127339,0.03161738116971177,AT1G01620,PIP1;3;PIP1C;TMP-B,PLASMA MEMBRANE INTRINSIC PROTEIN 1;3;plasma membrane intrinsic protein 1C;NA
AT1G16850.1,-0.8174172224950582,0.7497456090463386,3.0220226519287627,9.026073949757645,0.010965108797829679,0.03161738116971177,AT1G16850,NA,NA
AT5G67330.1,0.42676492595987225,-0.33005982071014106,4.618076860873886,9.025714947358825,0.010967077224672757,0.03161763004930112,AT5G67330,ATNRAMP4;NRAMP4,ARABIDOPSIS THALIANA NATURAL RESISTANCE ASSOCIATED MACROPHAGE PROTEIN 4;natural resistance associated macrophage protein 4
AT3G46950.1,0.49395582150195755,-0.03748405370978695,2.0928660043364613,9.02524929304216,0.010969630955375585,0.03161956596076775,AT3G46950,NA,NA
AT3G49210.1,0.2614786530161674,-0.6535238366253403,3.85315444087444,9.024822175128847,0.010971973868483456,0.03162089363812894,AT3G49210,NA,NA
AT4G37550.1,-0.2619127507749738,0.41368181591333136,4.785444562818533,9.024426302590268,0.010974145835006112,0.03162172828169257,AT4G37550,NA,NA
AT4G25720.1,-0.00508564710484432,-0.308765654157635,5.0449026517589495,9.023895971785297,0.010977056184648348,0.03162468990668969,AT4G25720,ATQC;QC;QCT,ARABIDOPSIS THALIANA GLUTAMINYL CYCLASE;glutaminyl cyclase;GLUTAMINYL CYCLOTRANSFERASE
AT3G24170.1,-0.1736978288140005,-0.2614236569545856,6.557535830870665,9.021827449693845,0.010988415199337524,0.031649927264737227,AT3G24170,ATGR1;GR1,glutathione-disulfide reductase;glutathione-disulfide reductase
AT1G25425.1,0.7558917315531036,-0.8976698823009149,1.9248648033767837,9.021614683127474,0.0109895842452058,0.031649927264737227,AT1G25425,CLE43,CLAVATA3/ESR-RELATED 43
AT3G13230.1,0.3696552240960566,-0.45728341212228396,4.819142584784013,9.0205527201361555,0.010995421060568332,0.031661309289764725,AT3G13230,NA,NA
AT1G53780.2,0.20209350403972604,0.1276547070907139,5.883085742380621,9.018154402465584,0.011008614225650078,0.03169386638846541,AT1G53780,NA,NA
AT3G23710.1,0.1286070253250129,0.3604415307556109,3.6594990824185523,9.011734782615555,0.011044006555791595,0.03179031290794089,AT3G23710,AtTic22-III;Tic22-III,translocon at the inner envelope membrane of chloroplasts 22-III;translocon at the inner envelope membrane of chloroplasts 22-III
AT4G00880.1,0.49122342641848254,-0.7398933488597856,4.355474963251238,9.00884935388676,0.0110599514018537,0.0318307561418092,AT4G00880,SAUR31,SMALL AUXIN UPREGULATED RNA 31
AT5G58160.1,-0.3190911500946258,-0.04926869998375904,5.545812311087666,9.007809850362953,0.011065701325218334,0.03184184935977095,AT5G58160,NA,NA
AT4G37900.1,0.27522670361835994,-0.8233643552673795,2.7624268427666925,9.004879864676754,0.01108192437889092,0.03188307032728011,AT4G37900,AtGRDP2,"NA"
AT2G33051.1,0.40995382613588865,0.11240023509739837,2.691947503449266,9.003182388461845,0.01109133402301213,0.03190467812544191,AT2G33051,NA,NA
AT5G44785.2,0.020654855589270243,0.3127563159292953,5.68007904282516,9.002610442545528,0.01109450629818345,0.03190833954856767,AT5G44785,OSB3,organellar single-stranded DNA binding protein 3
AT1G51840.1,-0.4378883548236795,0.12874025562397268,4.110332255562857,9.001543243786587,0.011100427899600609,0.03191990556066255,AT1G51840,SIF1,stress induced factor 1
AT5G40540.1,-0.7007534402243817,0.3300156541220015,3.1683962126261345,9.000790689847907,0.011104605520891098,0.03192645355903637,AT5G40540,NA,NA
AT4G00752.1,-0.22463743860483892,0.5087029191469336,4.081319706296898,8.999866330548086,0.011109739029793432,0.03193159025572235,AT4G00752,NA,NA
AT4G16210.1,0.07471137023011717,-0.4231959770137316,4.1538620862518645,8.999659431287126,0.011110888387640088,0.03193159025572235,AT4G16210,E-COAH-2;ECHIA,ENOYL-COA HYDRATASE 2;enoyl-CoA hydratase/isomerase A
AT2G39450.1,0.2311434220983952,-0.017731533638330535,4.91367876981731,8.999442326392273,0.011112094567233338,0.03193159025572235,AT2G39450,ATMTP11;MTP11,NA;NA
AT5G63780.1,-0.13957793916432354,0.7242263181627998,5.640457627886036,8.99689970987042,0.01112623044848027,0.031966742826068074,AT5G63780,SHA1,shoot apical meristem arrest 1
AT1G19600.1,-0.34010287917714926,0.13049533592923654,5.529985986043611,8.994697412273439,0.01113848883168367,0.031996490062150135,AT1G19600,NA,NA
AT5G22100.1,0.37828619382054646,-0.5561474444976581,3.719333874953544,8.993010671716426,0.011147886664481181,0.032018011297079735,AT5G22100,NA,NA
AT5G19460.1,0.10422362475754954,0.2279826652534733,4.335052251834988,8.991501612536403,0.011156301248962905,0.03203360648001571,AT5G19460,atnudt20;NUDT20,nudix hydrolase homolog 20;nudix hydrolase homolog 20
AT4G33700.1,0.22399234435879448,0.1147121808981075,5.396394029772794,8.9913529975615,0.011157130276479068,0.03203360648001571,AT4G33700,NA,NA
AT3G32930.1,0.01121403494305225,0.453865093628292,6.015821864431495,8.990925650231805,0.011159514516109957,0.03203374608552418,AT3G32930,NA,NA
AT5G16150.1,0.2364767070883527,0.05957796399195843,6.979104527080484,8.990444780972101,0.011162197972436953,0.03203374608552418,AT5G16150,GLT1;PGLCT,GLUCOSE TRANSPORTER 1;plastidic GLC translocator
AT5G58560.1,-0.28191262439097686,0.15866334715185532,5.457715781521305,8.990153223934858,0.011163825299733737,0.03203374608552418,AT5G58560,FOLK,farnesol kinase
AT3G49645.1,0.20465021539741335,0.19915907034271213,3.213021649474523,8.989977460902814,0.011164806436736952,0.03203374608552418,AT3G49645,NA,NA
AT1G12950.1,-0.5063518297231366,0.2738500392560135,2.918031005780451,8.987992953977377,0.01117589025265235,0.032054735976801654,AT1G12950,AtDTX31;RHS2,NA;ROOT HAIR SPECIFIC 2
AT2G03800.1,0.26127773513463326,-0.5886294677194163,4.310879413908658,8.987984343731231,0.011175938366338907,0.032054735976801654,AT2G03800,GEK1,GEKO1
AT1G62300.1,-0.24639328525493356,-0.9281844248283534,6.0985072900523365,8.986915012268177,0.011181915355304247,0.032066404242703316,AT1G62300,ATWRKY6;WRKY6,NA;NA
AT3G55990.1,0.35640265653629544,-0.18634098553253756,3.851820724161751,8.985791089538523,0.011188200925677133,0.03207895329415432,AT3G55990,ESK1;TBL29;XOAT1,ESKIMO 1;TRICHOME BIREFRINGENCE-LIKE 29;XYLAN O-ACETYLTRANSFERASE 1
AT5G49970.1,-0.3125021257624155,0.23560129852168338,6.1745615126805,8.98544868974682,0.011190116508479488,0.03207897051637319,AT5G49970,ATPPOX;PDX3;PPOX,pyridoxin (pyrodoxamine) 5'-phosphate oxidase;HOMOLOG OF YEAST PYRIDOXINE AUXOTROPHY 3;pyridoxin (pyrodoxamine) 5'-phosphate oxidase
AT1G13820.1,0.1294399613508427,0.25720091914160736,5.169944454155921,8.984974400964964,0.011192770496520054,0.032081104175232966,AT1G13820,NA,NA
AT1G45145.1,0.8812647852478067,-0.9778728558940133,4.445621857227027,8.97984601391579,0.011221507754348806,0.032150041599052555,AT1G45145,ATH5;ATTRX5;LIV1;TRX-h5;TRX5,THIOREDOXIN H-TYPE 5;thioredoxin H-type 5;LOCUS OF INSENSITIVITY TO VICTORIN 1;THIOREDOXIN H-TYPE 5;thioredoxin H-type 5
AT3G56408.1,0.4968444609260271,-0.3263045632027811,3.408831921822439,8.979520921920795,0.011223331913771051,0.032150041599052555,AT3G56408,NA,NA
AT4G35830.1,0.08644120355559234,0.30736313044716795,8.968329092619323,8.979413145637686,0.011223936734566122,0.032150041599052555,AT4G35830,ACO1,aconitase 1
AT5G44280.2,-0.4352760418838723,0.7382132977311255,3.324920056692518,8.979316826233545,0.011224477289031684,0.032150041599052555,AT5G44280,ATRING1A;RING1A,ARABIDOPSIS THALIANA RING 1A;RING 1A
AT3G59520.1,0.19484819545417914,-0.6568941474238865,2.7302904118060654,8.971178912418473,0.011270242248111616,0.03227562214899882,AT3G59520,ATRBL12;ATRBL13;RBL12;RBL13,ARABIDOPSIS RHOMBOID-LIKE PROTEIN 12;RHOMBOID-like protein 13;RHOMBOID-like protein 12;RHOMBOID-like protein 13
AT5G07100.1,-0.6737075960696353,0.8561894375629052,4.478421309620353,8.970236077455896,0.011275556489840544,0.03228533722052689,AT5G07100,WRKY26,WRKY DNA-binding protein 26
AT1G27440.1,0.3949769380636806,-0.5506186003425253,3.966105684160687,8.967852769291293,0.011289001061810435,0.032318324614409255,AT1G27440,ATGUT1;GUT2;IRX10,NA;NA;NA
AT2G25840.2,-0.09556450534800008,0.45499043522517074,5.626327752069431,8.961677308719569,0.011323912322827874,0.032412745461098215,AT2G25840,OVA4,ovule abortion 4
AT5G23710.1,0.009497473655123486,-0.4487480285566499,3.6832442599767274,8.961028414715882,0.011327586928305286,0.032417739831107406,AT5G23710,NA,NA
AT3G10530.1,0.46279873296286744,-0.43661385401331537,4.460915507960085,8.96053885331785,0.011330360042340311,0.03242015301503575,AT3G10530,NA,NA
AT1G56310.1,0.3919913742484818,-0.19713312134169947,3.2777661522131156,8.953878332935542,0.011368155989578254,0.032522760979040374,AT1G56310,NA,NA
AT1G20610.1,-0.2435851517910326,0.6401082723980268,3.5486201108557047,8.952580987691404,0.01137553259337391,0.0325334718960429,AT1G20610,CYCB2;3,Cyclin B2;3
AT5G60280.1,0.428359678866616,-0.6733722354742303,3.4017298615602596,8.952538686384479,0.011375773195866183,0.0325334718960429,AT5G60280,LecRK-I.8,L-type lectin receptor kinase I.8
AT2G18760.1,0.3539913075631221,-0.2487177556268193,3.9392426507736165,8.948720530251219,0.011397511178115782,0.03258514838952443,AT2G18760,CHR8,chromatin remodeling 8
AT4G14000.1,0.1234576868875371,0.2633116528992367,3.5309623544791853,8.948683535606687,0.01139772200350292,0.03258514838952443,AT4G14000,NA,NA
AT5G42810.1,-0.1692183447706453,-0.19635948064694908,4.068512307481849,8.947739805586249,0.011403101458801128,0.03259498067149909,AT5G42810,AtIP5;ATIPK1;IPK1,NA;inositol-pentakisphosphate 2-kinase 1;inositol-pentakisphosphate 2-kinase 1
AT1G33120.1,0.2963290312640528,-0.19852676033326178,7.5838797900879085,8.946684609936025,0.011409119297690083,0.03260663407313639,AT1G33120,NA,NA
AT5G06610.1,0.35501324291498004,0.009076797033524295,3.448482996470368,8.942997851377985,0.011430170028074463,0.032661239377721196,AT5G06610,NA,NA
AT1G09200.1,0.3038291956701759,-0.26452823503748424,6.09283514811413,8.941790858521424,0.011437070176759163,0.03267287439514547,AT1G09200,H3.1,histone 3.1
AT1G26440.3,-0.08237574060638012,-0.31483893426216003,4.587229102663898,8.941605239758738,0.011438131693425235,0.03267287439514547,AT1G26440,ATUPS5;UPS5;UPS5,ureide permease 5;NA;ureide permease 5
AT2G18150.1,0.23356088907722694,-0.5413068896576121,5.152114121365734,8.938822729947926,0.011454056125155675,0.03271279987189565,AT2G18150,NA,NA
AT2G39870.1,-0.22316951888455636,0.5547544002712792,5.9043705713456776,8.937068739270613,0.01146410568505063,0.03273593598557973,AT2G39870,NA,NA
AT5G25910.1,-0.42245182485786664,-0.5130325167187296,2.1997354926237014,8.93619874173457,0.01146909364169894,0.03274461320307622,AT5G25910,AtRLP52;RLP52,receptor like protein 52;receptor like protein 52
AT5G42570.1,-0.06448319659696547,-0.26762319384543876,5.499957967836942,8.93438521404038,0.011479498117660601,0.03276662301497672,AT5G42570,NA,NA
AT5G13650.2,-0.37083967079508473,0.15048300430346975,8.971849359182809,8.93417516742575,0.011480703795830287,0.03276662301497672,AT5G13650,SVR3,SUPPRESSOR OF VARIEGATION 3
AT3G52930.1,0.0034328794839790246,-0.3717008414333882,8.639461573777178,8.93355510689986,0.011484263713259455,0.032771215579929604,AT3G52930,AtFBA8;FBA8,NA;fructose-bisphosphate aldolase 8
AT5G01780.2,0.34677624800377865,0.03881307018088253,3.7919582922467634,8.932959050920871,0.01148768685535548,0.03277541635243151,AT5G01780,NA,NA
AT2G32280.1,0.32525870067733503,0.1803390382345938,2.3718668675427934,8.931191660687036,0.011497842954921112,0.03279710725353289,AT2G32280,VCC,VASCULATURE COMPLEXITY AND CONNECTIVITY
AT4G16860.1,0.2721992822695157,-0.008420613018178476,7.057961637364077,8.9309553156947,0.011499201764008994,0.03279710725353289,AT4G16860,RPP4,recognition of peronospora parasitica 4
AT5G02230.1,0.41897042667091006,-0.43686417203593525,3.5288275874137858,8.930617118519383,0.011501146427201753,0.03279710725353289,AT5G02230,NA,NA
AT1G03040.1,-0.13712205140232608,-0.14576268490685151,5.6138434406222055,8.929324766877766,0.011508580591564543,0.032812736822418996,AT1G03040,NA,NA
AT4G00238.1,0.5163155085118872,-0.5030164334636815,4.358477275397865,8.927420809556086,0.011519541731262009,0.032838415330641524,AT4G00238,AtSTKL1,"NA"
AT5G01630.1,0.12553734974094413,0.2672308289751283,3.8738294228617325,8.926422073663078,0.011525295657704661,0.032849243595822974,AT5G01630,ATBRCA2(V);BRCA2(V);BRCA2B,NA;NA;BRCA2-like B
AT3G20310.1,-0.2134052848960734,-0.05350415981619828,5.468160385975196,8.919638220646245,0.01156445498880543,0.032955263673781585,AT3G20310,ATERF-7;ATERF7;ERF7,NA;NA;ethylene response factor 7
AT5G48150.1,0.27372434896778797,-0.7406640603040232,5.273593383999604,8.918270577416735,0.011572365717545028,0.032972213651465215,AT5G48150,PAT1,phytochrome a signal transduction 1
AT4G16970.1,0.47789289916571354,-0.5188415839757257,3.6768878226476853,8.917358058896408,0.011577646921273091,0.03298166705620937,AT4G16970,NA,NA
AT5G16510.1,-0.0013441592709103778,-0.31329854714418254,5.0927737316160115,8.916116541809224,0.011584836075647807,0.03299655158270727,AT5G16510,RGP5;RGP5,reversibly glycosylated polypeptide 5;reversibly glycosylated protein 5
AT3G11650.1,-0.35713375908005845,0.05710206077585591,3.578416220174377,8.914275814842743,0.011595503243814202,0.033017262614711385,AT3G11650,NHL2,NDR1/HIN1-like 2
AT3G06980.1,0.1902291802291357,0.1498338309691814,6.9813990699428725,8.914183509338898,0.011596038420548673,0.033017262614711385,AT3G06980,NA,NA
AT1G73170.1,0.28705594055402484,0.031060763025101648,5.2384956076716085,8.91255410467092,0.011605489589536881,0.03303857305789359,AT1G73170,NA,NA
AT5G15530.1,0.2535149778495284,-0.027271757483419076,5.150808882179864,8.912144948624997,0.011607864060526614,0.03303973370938438,AT5G15530,BCCP2;CAC1-B,biotin carboxyl carrier protein 2;NA
AT3G22400.1,0.03443721853438393,-0.44255883363302023,3.8887721687678583,8.91171003497811,0.011610388544245334,0.03304132088002327,AT3G22400,ATLOX5;LOX5,Arabidopsis thaliana lipoxygenase 5;NA
AT4G15540.1,-0.4149263722296321,0.7996070540323376,4.7182153510837805,8.90875393479028,0.011627561968587812,0.033084589009198286,AT4G15540,UMAMIT38,Usually multiple acids move in and out Transporters 38
AT5G25900.1,0.16923022387350187,0.2380945546700014,4.176570047588629,8.908390603486737,0.011629674489091746,0.0330849960613467,AT5G25900,ATKO1;CYP701A3;GA3,ARABIDOPSIS THALIANA ENT-KAURENE OXIDASE 1;CYTOCHROME P450 701 A3;GA requiring 3
AT4G02790.1,0.05982069868314455,0.31661477567062657,5.7297463354668485,8.908033951424642,0.011631748547709585,0.033085293574834626,AT4G02790,AtRBGA;EMB3129;RBGA,NA;EMBRYO DEFECTIVE 3129;Ribosome Biogenesis GTPase A
AT2G28350.1,-0.3469029808106854,0.08838378845783645,4.391751799270452,8.904828838975325,0.011650404022979826,0.033127727592632175,AT2G28350,ARF10,auxin response factor 10
AT5G45330.1,0.2661280829801978,0.11911178040099175,3.7673493555903153,8.904793303611122,0.011650611025493833,0.033127727592632175,AT5G45330,DCP5-L,decapping 5-like
AT3G14790.1,0.17208364916270014,-0.4307047212214623,5.420495909125021,8.904257490986325,0.01165373271587247,0.03313099608968381,AT3G14790,ATRHM3;RHM3,ARABIDOPSIS THALIANA RHAMNOSE BIOSYNTHESIS 3;rhamnose biosynthesis 3
AT2G07680.1,0.17226481167399962,0.15644974294789907,4.744429047920223,8.902692086779245,0.011662857687584705,0.033149152025501734,AT2G07680,ABCC13;AtABCC13;ATMRP11;MRP11,ATP-binding cassette C13;NA;multidrug resistance-associated protein 11;multidrug resistance-associated protein 11
AT3G53570.1,0.3194743789983322,-0.11368270072353899,5.2592634595661005,8.902394450175247,0.011664593463416627,0.033149152025501734,AT3G53570,AFC1;AME2;FC1,FUS3-complementing gene 1;NA;FUS3-complementing gene 1
AT3G53260.1,0.22559999330911876,-0.5203376214737414,6.758047413481541,8.902146639568294,0.011666038857953823,0.033149152025501734,AT3G53260,ATPAL2;PAL2,NA;phenylalanine ammonia-lyase 2
AT4G13370.1,0.3955750194264611,-0.6723748997893353,3.3676268322604996,8.90098354983568,0.011672825156038954,0.0331628259422118,AT4G13370,CORD3,CORTICAL MICROTUBULE DISORDERING3
AT3G13340.1,-0.03745323762253819,0.3573993992552768,5.967124267137227,8.899235381872208,0.01168303264598128,0.033186213293851796,AT3G13340,NA,NA
AT1G71430.1,0.47364814259186033,-0.8830047780412067,2.914713056480798,8.895353394413139,0.011705731360994462,0.033242252185750186,AT1G71430,NA,NA
AT1G01448.1,-0.22330577605230145,0.5494901859460517,4.612616585994107,8.895184743964778,0.011706718491035068,0.033242252185750186,AT1G01448,NA,NA
AT4G21865.1,0.1565524575116721,-0.9914187171426041,2.0009192925693005,8.892664574121273,0.011721479248439632,0.03327854147279658,AT4G21865,NA,NA
AT5G45560.1,0.39136471935573863,-0.13063997809552383,3.531452613414333,8.892189884521969,0.011724261610760033,0.03328081628914461,AT5G45560,NA,NA
AT2G35750.1,0.5535805537563958,-0.2852293593406811,2.305723771982048,8.889617032063022,0.011739353713774592,0.033318027206909843,AT2G35750,NA,NA
AT5G11840.1,0.10571843836130759,0.23030403730146293,5.11834839159537,8.888101849372543,0.011748250716267365,0.03333764590921883,AT5G11840,NA,NA
AT1G09690.1,0.26377841689724985,-0.09072717810225812,7.673260221814417,8.887435306539842,0.011752166724933845,0.033343125960507286,AT1G09690,NA,NA
AT5G20610.1,-0.18382892189396724,-0.060231065403232455,5.370956930788531,8.885897998653537,0.011761203546877031,0.03336313042620521,AT5G20610,PMIR1,PLASTID MOVEMENT IMPAIRED1-RELATED1
AT1G69070.1,0.3258682780015802,-0.19789759371796564,5.707374373838796,8.884957158955322,0.011766737552025754,0.033373193337241376,AT1G69070,NA,NA
AT1G75410.1,-0.15275610193421205,-0.1547359185443492,5.3706021832223065,8.881026548912004,0.01178988551938293,0.03343166139084501,AT1G75410,BLH3,BEL1-like homeodomain 3
AT1G51340.2,0.39564268844714917,-0.8818393169892517,3.7459901412295706,8.880630060202215,0.011792223029323423,0.03343166139084501,AT1G51340,NA,NA
AT3G19570.2,-0.37635640581639884,0.47546657518290336,4.461694539098279,8.88044358771883,0.011793322543136349,0.03343166139084501,AT3G19570,QWRF1;SCO3,QWRF domain containing 1;SNOWY COTYLEDON 3
AT1G50920.1,0.2691828104433412,-0.13230562290310147,7.4921709935188066,8.878215923285985,0.011806465643969316,0.033463272541427454,AT1G50920,Nog1-1,"NA"
AT2G05632.1,-0.11840739492003936,-0.43348323783497084,2.450139441669815,8.875358346225665,0.011823346643480595,0.03350546563155036,AT2G05632,NA,NA
AT5G35100.1,-0.38475466166655925,0.8099679836720516,6.31231749535126,8.87307861578407,0.011836831349026316,0.03353802156051494,AT5G35100,NA,NA
AT4G04880.1,-0.30000400409296535,0.5967415143135502,3.3903677816844713,8.872716331888439,0.011838975689922024,0.03353844057588534,AT4G04880,MAPDA,N6-Methyl AMP Deaminase
AT4G26910.1,0.034993009729183566,-0.5367194370477506,6.753371461447174,8.86812406352447,0.011866190799497994,0.03360987004565281,AT4G26910,NA,NA
AT5G59570.1,-0.47910899932572315,0.35171283133659176,4.006450419410408,8.866170980135124,0.011877784289412462,0.03363703612236007,AT5G59570,BOA,BROTHER OF LUX ARRHYTHMO
