genes,logFC,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT5G14220.1,-0.30409061469515736,5.59088521000599,8.262402252453509,0.004047453470595095,0.020211121852241186,AT5G14220,HEMG2;MEE61;PPO2,NA;MATERNAL EFFECT EMBRYO ARREST 61;NA
AT1G35140.1,0.8502881332579618,4.854209216894634,8.26215774219729,0.0040479986329856315,0.020211121852241186,AT1G35140,EXL1;PHI-1,EXORDIUM like 1;PHOSPHATE-INDUCED 1
AT5G03620.1,-1.5431358068347267,-0.17588682055964722,8.256735091006451,0.004060108250758423,0.02026857189748693,AT5G03620,NA,NA
AT5G35970.1,-0.4504215817444355,4.923298752563967,8.256106343421056,0.0040615147241229695,0.020272581366604283,AT5G35970,NA,NA
AT2G34710.1,-0.42883361918586244,5.4668994688647,8.254356109287597,0.004065432512086289,0.020289122719608418,AT2G34710,ATHB-14;ATHB14;PHB;PHB-1D,NA;ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 14;PHABULOSA;PHABULOSA 1D
AT2G43180.1,-0.470165251527408,3.9209268260174923,8.253754089368979,0.00406678098415533,0.020292838525332257,AT2G43180,NA,NA
AT4G38300.1,0.8181447757424685,1.1861486041663571,8.24877430635453,0.004077952732088905,0.020345563133430052,AT4G38300,NA,NA
AT3G01610.1,0.33978955292304175,4.6562548101861445,8.245246098047824,0.004085886885234099,0.020382121602974493,AT3G01610,CDC48C;emb1354,cell division cycle 48C;embryo defective 1354
AT3G47340.1,-1.3644151590204532,5.468365065454593,8.242615013923743,0.00409181383031355,0.020408657907999988,AT3G47340,ASN1;AT-ASN1;DIN6,glutamine-dependent asparagine synthase 1;ARABIDOPSIS THALIANA GLUTAMINE-DEPENDENT ASPARAGINE SYNTHASE 1;DARK INDUCIBLE 6
AT4G31530.2,-0.41271020695298427,5.818391160287785,8.235703590477332,0.0041074246492194015,0.020481101226012908,AT4G31530,NA,NA
AT3G46666.1,-4.703253335315195,-2.7207600389112994,8.235644966126582,0.0041075573228409315,0.020481101226012908,AT3G46666,NA,NA
AT1G20760.1,0.3103756220853627,6.396156306986151,8.232749881001219,0.0041141146607325705,0.020510753832334694,AT1G20760,NA,NA
AT4G29400.1,-0.4777443644297968,3.6885850590283247,8.229078465114975,0.004122445703948932,0.020549239066027594,AT4G29400,NA,NA
AT1G32760.1,-0.5805038191780462,2.0689386644292944,8.228808991333004,0.0041230578599496135,0.020549242095821256,AT1G32760,NA,NA
AT5G28350.1,0.3477193645385292,6.046592245907127,8.226688653271857,0.004127877801066737,0.020570213535732535,AT5G28350,NA,NA
AT4G37320.1,-0.6194979944074978,3.536914251841714,8.223559345869251,0.004135001804832523,0.02060265875533547,AT4G37320,CYP81D5,"""cytochrome P450, family 81, subfamily D, polypeptide 5"""
AT3G58975.1,-0.6473689323675037,1.6758639917682345,8.22310218871786,0.0041360435898751035,0.020604794174497145,AT3G58975,NA,NA
AT3G06740.1,0.43648316440202495,4.095071275469497,8.222123060870953,0.004138275758058085,0.020612858289692823,AT3G06740,GATA15,GATA transcription factor 15
AT2G27402.1,-0.4229464589622459,4.594452309320707,8.221084894555705,0.004140643858445257,0.020621596995920782,AT2G27402,NA,NA
AT3G55880.2,0.41219920017382383,4.551235650560502,8.219365758583178,0.004144568312058969,0.02063808305006009,AT3G55880,SUE4,sulphate utilization efficiency  4
AT3G49650.1,-0.545538195433125,3.395584143330225,8.218504726457082,0.0041465353037942005,0.020644818384663317,AT3G49650,NA,NA
AT1G34770.1,0.6687528774310546,1.9612790866464602,8.218021570298738,0.004147639469862661,0.02064725651352965,AT1G34770,NSE3,"NA"
AT3G07740.4,-0.4027465293872559,3.684994745919955,8.216719170148368,0.00415061736073611,0.02065902007931488,AT3G07740,ADA2A;ATADA2A;HAC10;HXA02;HXA2,homolog of yeast ADA2 2A;NA;NA;NA;NA
AT5G45090.1,1.5203859663464128,-0.9459716988307041,8.212024063672848,0.004161370625374451,0.020709475082024927,AT5G45090,AtPP2-A7;PP2-A7,phloem protein 2-A7;phloem protein 2-A7
AT1G10060.2,0.44230486577386896,4.454161199087738,8.21101979772051,0.004163674387589327,0.020717871578820757,AT1G10060,ATBCAT-1;BCAT-1;BCAT1,branched-chain amino acid transaminase 1;branched-chain amino acid transaminase 1;branched-chain amino acid transferase 1
AT2G31320.1,-0.39042958551541623,4.0636183409847995,8.208883921439158,0.004168578353984111,0.020739201932273334,AT2G31320,PARP1,POLY(ADP-RIBOSE) POLYMERASE 1
AT4G19080.1,0.9379375356449119,0.6918944051630371,8.207898410794597,0.004170843065426889,0.020747397288597237,AT4G19080,NA,NA
AT1G35112.1,0.4981981581431756,5.360740618747134,8.203149411431916,0.004181773873604246,0.020798692377272037,AT1G35112,SADHU2-1,sadhu non-coding retrotransposon 2-1
AT1G15660.1,-0.3293649495299995,4.65963087064062,8.20218048238927,0.004184007643825919,0.020806722635465225,AT1G15660,CENP-C;CENP-C,CENP-C HOMOLOGUE;centromere protein C
AT5G23750.1,0.7845953617088601,3.7092899298507866,8.199770117104347,0.00418956977276293,0.02082959900278991,AT5G23750,NA,NA
AT3G18485.1,1.6759319463908458,-0.40546453662772247,8.199649797465057,0.004189847617994674,0.02082959900278991,AT3G18485,ILR2,IAA-LEUCINE RESISTANT 2
AT3G22190.1,-0.3399593254816056,5.377051499320338,8.19809206427881,0.004193446469488117,0.020844406548482203,AT3G22190,IQD5,IQ-domain 5
AT5G49030.1,-0.38036091917437864,7.124592946693088,8.196695273440206,0.004196676169171175,0.020857375038676206,AT5G49030,OVA2,ovule abortion 2
AT4G36130.1,-0.3399177496480798,6.622745445532746,8.193787567723312,0.004203407572700728,0.020887740499540057,AT4G36130,NA,NA
AT1G70490.1,0.3230150799134461,6.72083051197713,8.18808541069659,0.004216640118003185,0.02095039793658776,AT1G70490,ARFA1D;ATARFA1D,NA;NA
AT1G09380.1,1.7779479740084683,-0.6067793356668945,8.186296533224734,0.004220800155912399,0.02096796671185222,AT1G09380,UMAMIT25,Usually multiple acids move in and out Transporters 25
AT3G07170.1,0.32515545440188653,4.925174244393646,8.184063248873482,0.004225999526503469,0.02099069269616697,AT3G07170,NA,NA
AT1G67570.1,0.5461643491772761,2.320927494245541,8.182336512838857,0.004230024056600112,0.021007577349967037,AT1G67570,NA,NA
AT5G02630.1,0.7391843109748057,2.5759665970344847,8.181931767079803,0.004230967967981047,0.021009159991148094,AT5G02630,Cand6,candidate G-protein Coupled Receptor 6
AT1G17130.2,0.36756163986606655,5.687342035942537,8.17966428021243,0.004236259961716318,0.021032329673994047,AT1G17130,CWC16b,"NA"
AT1G23170.2,0.48756565826536014,3.7415376513471794,8.178099810870707,0.004239915139406217,0.021047367190770824,AT1G23170,NA,NA
AT3G26510.5,-0.44113471875226545,6.477820830807155,8.177485308148862,0.00424135172247145,0.021051388564030375,AT3G26510,NA,NA
AT2G21180.1,-0.7771390036391156,1.712546568578738,8.175661450411447,0.0042456184511419906,0.021069453728440875,AT2G21180,NA,NA
AT4G32410.1,0.3493942571783903,9.392096036546832,8.173157765111824,0.004251482683245577,0.021095440212997328,AT4G32410,ANY1;AtCESA1;CESA1;RSW1,anisotropy1;CELLULOSE SYNTHASE 1;cellulose synthase 1;RADIALLY SWOLLEN 1
AT2G40230.1,0.5529519433152078,3.179563285823135,8.169883373893562,0.004259164538329912,0.021130436559421484,AT2G40230,NA,NA
AT4G15930.1,-0.42079917030873615,4.376624467473782,8.166948804217302,0.00426606116311987,0.021161527487917605,AT4G15930,NA,NA
AT1G12790.1,-0.5676116250083937,2.625199105148725,8.164842934272786,0.0042710172391628625,0.021182984689350627,AT1G12790,NA,NA
AT5G06490.1,4.653988696478916,-2.2353326624785113,8.162434365301566,0.004276692890278543,0.02120800391073489,AT5G06490,NA,NA
AT5G64090.1,0.3448877091964905,4.892085296196927,8.153341349184053,0.004298189343185515,0.021311459098379764,AT5G64090,NA,NA
AT4G25050.2,-0.38120157370929153,8.20868317067882,8.14740446889487,0.004312283815917303,0.021378188371562884,AT4G25050,ACP4;AtACP4,acyl carrier protein 4;NA
AT1G30730.1,0.819909034080569,4.306312314027317,8.143652286593884,0.004321215954133762,0.021419309410060875,AT1G30730,AtBBE11,"NA"
AT3G01530.1,4.654776282899512,-2.405300911885757,8.141797864252874,0.0043256373924120415,0.021438063076671007,AT3G01530,ATMYB57;MYB57,myb domain protein 57;myb domain protein 57
AT1G49630.1,-0.35562531972017014,5.183685716310812,8.140226189435513,0.004329388290603573,0.021453003701172608,AT1G49630,ATPREP2;PREP2,presequence protease 2;presequence protease 2
AT1G80400.1,-0.40582394784278386,4.09817548510051,8.139999778873747,0.004329928906057753,0.021453003701172608,AT1G80400,NA,NA
AT4G27800.1,-0.45048540701094164,7.26344171336325,8.136775664130255,0.004337634799308429,0.021488014820339355,AT4G27800,PPH1;TAP38,PROTEIN PHOSPHATASE 1;thylakoid-associated phosphatase 38
AT3G02640.1,-0.3426654605884934,4.962910083858557,8.135443444668063,0.0043408229857782345,0.02150063885143282,AT3G02640,NA,NA
AT4G16845.1,0.3318177215658186,5.223830540455398,8.134264704977982,0.004343645862937898,0.021511450005370563,AT4G16845,VRN2,REDUCED VERNALIZATION RESPONSE 2
AT5G42080.1,0.31468700818218914,7.7942182025601365,8.132443252120527,0.004348011602330314,0.021529897710212673,AT5G42080,ADL1;ADL1A;AG68;DL1;DRP1A;RSW9,dynamin-like protein;NA;NA;dynamin-like protein;DYNAMIN-RELATED PROTEIN 1A;RADIAL SWELLING 9
AT1G36320.1,-0.3177327174130751,6.234206056630771,8.131036464942994,0.004351386509765616,0.02154343443364435,AT1G36320,NA,NA
AT2G31970.1,-0.3410870057514628,5.721130850990706,8.130033045815278,0.0043537953594614915,0.021552184983592376,AT2G31970,ATRAD50;RAD50,NA;NA
AT1G11930.1,-0.32753604522136165,5.325020725801871,8.12158004083576,0.004374141961813956,0.021649024264316575,AT1G11930,NA,NA
AT1G63880.1,0.3619946061598224,6.135395361630239,8.121370901435123,0.004374646591116884,0.021649024264316575,AT1G63880,NA,NA
AT3G13560.1,-0.4033974238556836,4.911202097109399,8.12106120517761,0.00437539396141164,0.021649534367744656,AT3G13560,NA,NA
AT3G50800.1,0.847056307265493,1.3971530153572793,8.117685644749388,0.0043835484217357255,0.02168668935028914,AT3G50800,NA,NA
AT3G61470.1,-0.5360782807740218,10.63073019825738,8.116252537238779,0.004387015107369987,0.02170064502250056,AT3G61470,LHCA2,photosystem I light harvesting complex gene 2
AT5G66410.1,0.3404670930477335,4.734819939469355,8.110083044416722,0.004401971006297394,0.02177142033464896,AT5G66410,PLP3b,phosducin-like protein 3 homolog
AT4G16820.1,2.2394978458186716,-0.8204159428076994,8.107873673400626,0.004407339511748935,0.021794764131536085,AT4G16820,DALL1;PLA-I{beta]2,DAD1-Like Lipase 1;phospholipase A I beta 2
AT1G55970.1,-0.40414803870683386,4.371840062547872,8.103922196982268,0.004416957751845838,0.021839113357493212,AT1G55970,HAC04;HAC4;HAC6;HAG04;HAG4,NA;histone acetyltransferase of the CBP family 4;HISTONE ACETYLTRANSFERASE OF THE CBP FAMILY 6;HISTONE ACETYLTRANSFERASE OF THE GNAT/MYST SUPERFAMILY 04;HISTONE ACETYLTRANSFERASE OF THE GNAT/MYST SUPERFAMILY 4
AT2G37460.1,-0.5896096784974937,3.815191068642332,8.103141412144419,0.004418860777735615,0.02184530820265884,AT2G37460,UMAMIT12,Usually multiple acids move in and out Transporters 12
AT2G32180.1,-0.6529909590528269,4.0804166179544685,8.102248767424214,0.004421037465218455,0.02185285391383797,AT2G32180,PTAC18,plastid transcriptionally active 18
AT3G51550.1,0.3637522678933996,8.209433537578075,8.101266253419594,0.0044234345583664065,0.02186148669366495,AT3G51550,FER,FERONIA
AT3G54770.1,-0.5305494594394604,3.5691810480888204,8.099064417987817,0.004428811303548049,0.021884840797326697,AT3G54770,ARP1,ABA-regulated RNA-binding protein 1
AT5G55070.1,0.3862690170402262,6.597591807867444,8.098028073416,0.004431344295108927,0.02189413777448172,AT5G55070,NA,NA
AT4G28660.2,-0.4057504406371895,7.256904242864658,8.09463569572014,0.004439646129210977,0.021931930201962255,AT4G28660,PSB28,photosystem II reaction center PSB28 protein
AT5G34800.1,-0.7710922894532699,1.5730847417383798,8.093448041855249,0.004442556299330272,0.021943080518902806,AT5G34800,NA,NA
AT4G32040.1,0.34320572748758704,5.603707133153626,8.092217380989553,0.004445573900843668,0.02195458667898057,AT4G32040,KNAT5,KNOTTED1-like homeobox gene 5
AT3G51270.1,-0.3560082759253207,5.569623515576812,8.09196518045534,0.0044461925584924344,0.02195458667898057,AT3G51270,NA,NA
AT5G34850.1,-0.3154325864845148,7.665374799649469,8.089768394624215,0.004451585067604416,0.021977984343468055,AT5G34850,ATPAP26;PAP26,PURPLE ACID PHOSPHATASE 26;purple acid phosphatase 26
AT1G72310.1,-0.47597060099283534,4.276586751380838,8.088814999856686,0.00445392746304373,0.02198631858574929,AT1G72310,ATL3,"NA"
AT3G27416.1,4.647622057621701,-2.4311960465001365,8.086052236424537,0.004460722386181549,0.022011397635563517,AT3G27416,NA,NA
AT2G40350.1,-1.7976655771390861,-1.1737425883043813,8.085963501635643,0.004460940801255221,0.022011397635563517,AT2G40350,NA,NA
AT4G36710.1,0.42582829634086805,3.5793174272994337,8.085919235591453,0.004461049763395776,0.022011397635563517,AT4G36710,AtHAM4;HAM4;SCL15,Arabidopsis thaliana HAIRY MERISTEM 4;NA;Scarecrow-like 15
AT4G03330.1,0.9533652953066821,0.917506291491555,8.085684281124799,0.004461628155937834,0.022011397635563517,AT4G03330,ATSYP123;SYP123,NA;syntaxin of plants 123
AT4G03140.1,-0.5149697613143569,3.086524605827292,8.081988249350102,0.004470736812896123,0.022053097238246555,AT4G03140,NA,NA
AT4G03560.1,-0.31339741370039687,7.246485671365703,8.08126163709972,0.0044725297327644666,0.022058703079458626,AT4G03560,ATCCH1;ATTPC1;FOU2;TPC1;TPC1,CALCIUM CHANNEL 1;two-pore  channel 1;FATTY ACID OXYGENATION UPREGULATED 2;NA;two-pore  channel 1
AT4G11380.2,0.3011361953827277,7.079214702256787,8.079906417036586,0.004475875702411489,0.022071965857415738,AT4G11380,NA,NA
AT3G45160.1,-0.36967721353499017,5.496192697527319,8.078700426283863,0.004478855375688092,0.022083418684353817,AT3G45160,NA,NA
AT3G55120.1,-0.47063247369081307,4.3141324059138935,8.075361752179836,0.004487114866345789,0.02212089696874284,AT3G55120,A11;AtCHI;CFI;CHI;TT5,NA;NA;CHALCONE FLAVANONE ISOMERASE;chalcone isomerase;TRANSPARENT TESTA 5
AT1G30440.1,-0.5032391230132359,5.71347580230126,8.073611920728464,0.004491449938175875,0.02213902021748361,AT1G30440,NA,NA
AT5G18520.1,0.31296386962378564,6.683562947687773,8.072654887566857,0.004493822717496165,0.02214746713894194,AT5G18520,Cand7,candidate G-protein Coupled Receptor 7
AT3G55230.1,0.3697108895033578,4.96868452162128,8.071345089221012,0.004497072179108211,0.022159648855556706,AT3G55230,NA,NA
AT2G30424.1,-0.8919135855853909,1.4205868389466134,8.071127029898097,0.004497613391908122,0.022159648855556706,AT2G30424,TCL2,TRICHOMELESS 2
AT4G18740.1,-0.597979169987657,3.4197797798839,8.070172580217331,0.00449998307090203,0.022168073764616627,AT4G18740,NA,NA
AT4G39370.3,0.48063416002699655,3.3873528305948155,8.06600032233652,0.004510356762370043,0.022215920247604545,AT4G39370,UBP27,ubiquitin-specific protease 27
AT3G54820.1,-0.46266158213802333,2.9069039855080043,8.063535875824947,0.004516495674462918,0.022242897208457128,AT3G54820,PIP2;5;PIP2D,plasma membrane intrinsic protein 2;5;PLASMA MEMBRANE INTRINSIC PROTEIN 2D
AT2G28930.1,0.3718810287235844,4.646564945288346,8.063176030333064,0.004517392757653143,0.02224405501797493,AT2G28930,APK1B;PK1B,protein kinase 1B;protein kinase 1B
AT3G56620.1,0.6419319731320993,2.241026814456799,8.062755506198371,0.004518441340657366,0.022245958377841584,AT3G56620,UMAMIT10,Usually multiple acids move in and out Transporters 10
AT5G13840.1,-0.3381638728082436,4.568610674362502,8.061701791674885,0.0045210698817806875,0.02225563875880379,AT5G13840,CCS52B;FZR3,cell cycle switch protein 52 B;FIZZY-related 3
AT3G10930.1,1.077983706331155,0.5752543002234451,8.059061756973511,0.004527662414175671,0.022284826782061066,AT3G10930,IDL7,IDA-LIKE7
AT5G19320.1,0.33046986485765917,4.631942085211891,8.057712301149149,0.004531035972149176,0.02229816501701181,AT5G19320,RANGAP2,RAN GTPase activating protein 2
AT3G48550.1,-0.7130519223677765,1.3080143799984367,8.057338990160472,0.004531969678965799,0.02229847800012062,AT3G48550,NA,NA
AT5G15340.1,-0.9377026771176437,0.4567009624636014,8.057156261434491,0.004532426782358902,0.02229847800012062,AT5G15340,NA,NA
AT1G27850.1,-0.31225255562570037,5.692192482513277,8.056595701976098,0.004533829337753976,0.02230098925465435,AT1G27850,NA,NA
AT1G74330.1,0.7784246117698014,4.294079261387058,8.056421782535313,0.004534264585078225,0.02230098925465435,AT1G74330,NA,NA
AT5G05570.1,0.3093453535389019,5.268832415165556,8.054879351130179,0.004538126505625477,0.022314403852483004,AT5G05570,NA,NA
AT2G18560.1,-0.4625705525687956,3.9325831245977096,8.054802019046129,0.004538320216887949,0.022314403852483004,AT2G18560,NA,NA
AT5G26760.2,-0.32900417709579144,4.949880289823825,8.053158558469665,0.00454243895798042,0.0223313875444123,AT5G26760,RIMA,RPAP2 IYO Mate
AT3G16910.1,-0.3577003296377724,5.940204837941604,8.0508349355141,0.004548268777132208,0.02235677698203576,AT3G16910,AAE7;ACN1,acyl-activating enzyme 7;ACETATE NON-UTILIZING 1
AT2G43050.1,-0.6598400995240857,2.279123964226202,8.049250157192501,0.004552249252914706,0.02237306997168933,AT2G43050,ATPMEPCRD,"NA"
AT1G55830.2,0.38324892736548566,3.8884174786188783,8.047293788292603,0.00455716794304156,0.022393968590535607,AT1G55830,NA,NA
AT3G17330.1,-0.4725055028552999,4.537157294195257,8.046340986739326,0.0045595654300398004,0.022402473692089104,AT3G17330,ECT6,evolutionarily conserved C-terminal region 6
AT4G10920.1,-0.3691109118653119,4.943834454954258,8.04554669734065,0.0045615650424845125,0.02240902171894219,AT4G10920,KELP,"NA"
AT3G18520.2,-0.3131072445722977,4.971401069272479,8.041429392192258,0.004571944622318203,0.02245672901609944,AT3G18520,ATHDA15;HDA15,NA;histone deacetylase 15
AT1G11265.1,-6.528662678197678,-0.8785409721258977,8.040425642005749,0.004574478685342948,0.02246589195920692,AT1G11265,NA,NA
AT3G25480.1,-0.3635883032112501,5.469204459268544,8.039058628052842,0.004577932143050299,0.02247956683775773,AT3G25480,NA,NA
AT3G63190.1,-0.3459426797110555,7.4018616170828775,8.037885296406415,0.0045808984227496295,0.022490845821337386,AT3G63190,AtcpRRF;cpRRF;HFP108;RRF,"Arabidopsis thaliana chloroplast ribosome recycling factor;chloroplast ribosome recycling factor;HIGH CHLOROPHYLL FLUORESCENCE AND PALE GREEN MUTANT 108;""ribosome recycling factor, chloroplast precursor"""
AT1G27940.1,0.5975402648243304,2.3435487121578915,8.037204203244455,0.004582621180530948,0.022495469721128158,AT1G27940,ABCB13;PGP13,ATP-binding cassette B13;P-glycoprotein 13
AT3G11800.1,0.3052279710645077,5.864636364111837,8.036983666662476,0.004583179147397279,0.022495469721128158,AT3G11800,NA,NA
AT4G33200.1,-0.3140381283941544,5.921236986462134,8.034929199461482,0.0045883803617006585,0.022517709495233757,AT4G33200,ATXI-I;XI-15;XI-I,MYOSIN XI I;MYOSIN XI-15;NA
AT1G06980.1,-0.9810528955267005,0.7890483770379183,8.033304625970402,0.004592497486663844,0.022534623327523144,AT1G06980,NA,NA
AT4G22510.1,-1.0678361585813243,2.7141134942798497,8.03126658685084,0.0045976677703978884,0.022556699141613352,AT4G22510,NA,NA
AT4G39320.1,0.7910868601730002,1.6694193139879867,8.027533217505018,0.004607154303474243,0.02259915888879389,AT4G39320,NA,NA
AT3G13470.1,0.4513954960589511,7.838901271935072,8.027331543012423,0.004607667327752126,0.02259915888879389,AT3G13470,Cpn60beta2;CPNB2,chaperonin-60beta2;NA
AT5G12140.1,0.34942870824381395,6.345137255507941,8.026353485895488,0.004610156157633442,0.02260806585067118,AT5G12140,ATCYS1;CYS1,cystatin-1;cystatin-1
AT5G07280.1,-0.5995655287544078,2.143378774392377,8.025404780865955,0.004612571604321412,0.022616610396674168,AT5G07280,EMS1;EXS,EXCESS MICROSPOROCYTES1;EXTRA SPOROGENOUS CELLS
AT1G68540.1,-0.6870776362048293,2.3042225481299035,8.021018529237129,0.0046237559690711465,0.022668142409210484,AT1G68540,CCRL6;TKPR2,cinnamoyl coA reductase-like 6;tetraketide alpha-pyrone reductase 2
AT3G60170.1,2.0501603520672904,-2.0837012329292293,8.019525521948388,0.004627569238708718,0.02268352757973601,AT3G60170,NA,NA
